t(s),X(m)_A,Y(m)_A,dX/dt(m/s)_A,dY/dt(m/s)_A,X(m)_B,Y(m)_B,dX/dt(m/s)_B,dY/dt(m/s)_B,X(m)_C,Y(m)_C,dX/dt(m/s)_C,dY/dt(m/s)_C,X(m)_D,Y(m)_D,dX/dt(m/s)_D,dY/dt(m/s)_D,X(m)_G,Y(m)_G,dX/dt(m/s)_G,dY/dt(m/s)_G,X(m)_H,Y(m)_H,dX/dt(m/s)_H,dY/dt(m/s)_H,X(m)_I,Y(m)_I,dX/dt(m/s)_I,dY/dt(m/s)_I,X(m)_J,Y(m)_J,dX/dt(m/s)_J,dY/dt(m/s)_J,X(m)_L,Y(m)_L,dX/dt(m/s)_L,dY/dt(m/s)_L,X(m)_M,Y(m)_M,dX/dt(m/s)_M,dY/dt(m/s)_M
19009.4,2987.3395,1859.6507,-11.9622,-2.9906,3020.5728,1852.6928,-4.9236,9.8402,3020.5844,1851.5202,-4.2467,9.8008,3016.4154,1850.0292,-4.8243,8.8074,3008.7691,1865.9697,-10.3565,2.0185,3023.0409,1849.8567,-4.2674,10.7833,3018.9775,1850.4165,-3.7576,10.1645,3027.2035,1848.2359,-4.088,10.8612,3025.961,1849.5527,-5.3498,10.4633,2988.4618,1857.9947,-10.3011,-2.6044
19009.6,2984.9241,1859.1082,-12.1798,-2.4235,3019.5459,1854.6660000000002,-5.3055,9.8888,3019.6791,1853.4721,-4.8013,9.7052,3015.3742,1851.7825,-5.5599,8.6911,3006.68,1866.3223,-10.5415,1.5673,3022.1466,1852.0101,-4.7087,10.7555,3018.1761,1852.4634,-4.2696,10.2795,3026.3157,1850.4009,-4.7616,10.794,3024.8266,1851.6414,-5.9761,10.4341,2986.4085,1857.4843,-10.2347,-2.4889
19009.8,2982.4676,1858.6813,-12.3771,-1.8401,3018.4506,1856.6483,-5.6054,9.9195,3018.6639,1855.4023,-5.3256,9.5816,3014.1915,1853.5057,-6.2223,8.5092,3004.5525,1866.5966,-10.743,1.2476,3021.1574,1854.1588,-5.2017,10.725,3017.2697,1854.5283,-4.7803,10.3329,3025.2988,1852.5535,-5.3479,10.7512,3023.5706,1853.7264,-6.5415,10.4284,2984.368,1856.9992,-10.194,-2.3736
19010.0,2979.9733,1858.3722,-12.5575,-1.2255,3017.3038,1858.6338,-5.8364,9.906,3017.5488,1857.3047,-5.7899,9.4239,3012.8853,1855.1861,-6.7972,8.2705,3002.3828,1866.8214,-10.953,1.0608,3020.0659,1856.3001,-5.7125,10.6509,3016.264,1856.5966,-5.2414,10.312,3024.1766,1854.7013,-5.786,10.755,3022.2099,1855.8128,-6.9949,10.4436,2982.3309,1856.5349,-10.2215,-2.3104
19010.2,2977.4446,1858.1911,-12.7086,-0.5371,3016.116,1860.6107,-6.0515,9.8192,3016.3479,1859.1719,-6.1843,9.2325,3011.4726,1856.8139,-7.297,7.9962,3000.1713,1867.021,-11.1441,0.9719,3018.8725,1858.4192,-6.2028,10.4785,3015.1731,1858.6531,-5.6295,10.2202,3022.9844,1856.8555,-6.0436,10.8124,3020.7726,1857.9038,-7.2935,10.4694,2980.2793,1856.075,-10.3535,-2.3368
19010.4,2974.8898,1858.1573,-12.8007,0.2606,3014.8832,1862.5614,-6.3331,9.6202,3015.0751,1860.9977,-6.519,9.0178,3009.9665,1858.3846,-7.7309,7.715,2997.9252,1867.2102,-11.2887,0.9381,3017.5847,1860.4915,-6.657,10.1838,3014.0122,1860.6846,-5.9664,10.0609,3021.7591,1859.0263,-6.144,10.9084,3019.2925,1860.0005,-7.4306,10.4887,2978.1895,1855.6002,-10.596,-2.4205
19010.6,2972.3244,1858.2953,-12.8044,1.1726,3013.5828,1864.4588,-6.7546,9.2701,3013.7403,1862.779,-6.8159,8.7922,3008.3802,1859.8999,-8.086,7.4497,2995.6558,1867.3962,-11.3807,0.9306,3016.2096,1862.4927,-7.0959,9.7946,3012.7866,1862.6774,-6.3106,9.8256,3020.5268,1861.2188,-6.1608,10.9965,3017.8004,1862.0993,-7.4456,10.4629,2976.041,1855.1068,-10.9095,-2.4272
19010.8,2969.7681,1858.6264,-12.7093,2.1722,3012.1813,1866.2695,-7.336,8.7632,3012.3488,1864.5146,-7.0989,8.5604,3006.7321,1861.3645,-8.3377,7.2096,2993.3729,1867.5824,-11.4362,0.9394,3014.7464,1864.4094,-7.5593,9.3667,3011.4879,1864.6149,-6.7199,9.5058,3019.2948,1863.4249,-6.1896,11.0014,3016.3143,1864.1857,-7.4093,10.3318,2973.8257,1854.6293,-11.2303,-2.1698
19011.0,2967.2406,1859.1642,-12.5224,3.2091,3010.6483,1867.9641,-8.0312,8.1406,3010.9008,1866.2032,-7.3851,8.3183,3005.0452,1862.7837,-8.4714,6.9968,2991.0813,1867.772,-11.4727,0.9775,3013.1859,1866.2394,-8.0725,8.9403,3010.0986,1866.4798,-7.2094,9.1152,3018.051,1865.6194,-6.3193,10.8454,3014.8367,1866.232,-7.3973,10.0479,2971.5488,1854.2389,-11.5176,-1.5412
19011.2,2964.7591,1859.9101,-12.2529,4.2198,3008.9689,1869.5258,-8.757,7.4656,3009.3947,1867.8419,-7.6756,8.0621,3003.3435,1864.1632,-8.4972,6.815,2988.7838,1867.9734,-11.4879,1.0866,3011.5174,1867.9855,-8.6235,8.5196,3008.6042,1868.261,-7.7376,8.6989,3016.7671,1867.763,-6.6113,10.4826,3013.3554,1868.2049,-7.4702,9.615,2969.2187,1854.0128,-11.7723,-0.6159
19011.4,2962.3395,1860.8521,-11.9036,5.1392,3007.1456,1870.9503,-9.4406,6.7893,3007.8305,1869.428,-7.9546,7.8013,3001.6463,1865.5097,-8.4475,6.671,2986.4862,1868.2066,-11.4548,1.3353,3009.7365,1869.6473,-9.1691,8.0891,3007.0036,1869.9593,-8.2282,8.3112,3015.4065,1869.8124,-7.082,9.923,3011.8486,1870.078,-7.665,9.0892,2966.8399,1853.9925,-11.9999,0.3882
19011.6,2959.9977,1861.9658,-11.4775,5.9199,3005.1926,1872.2415,-10.0441,6.1461,3006.2129,1870.9624,-8.2008,7.563,2999.9645,1866.8316,-8.364,6.5666,2984.2019,1868.5075,-11.3299,1.8012,3007.8498,1871.2211,-9.6598,7.6438,3005.3129,1871.5854,-8.6161,7.983,3013.9343,1871.7322,-7.6955,9.23,3010.2894,1871.8405,-7.9912,8.5447,2964.4187,1854.168,-12.171,1.2659
19011.8,2957.7485,1863.22,-10.9846,6.55,3003.1279,1873.4088,-10.5586,5.5654,3004.5502,1872.4532,-8.4018,7.3774,2998.3007,1868.1364,-8.2839,6.4914,2981.9542,1868.9271,-11.0728,2.5272,3005.8726,1872.7048,-10.0658,7.1987,3003.5572,1873.1525,-8.8829,7.7144,3012.3283,1873.5044,-8.374,8.4993,3008.6521,1873.4959,-8.4218,8.0387,2961.9715,1854.4989,-12.2329,1.9641
19012.0,2955.6038,1864.5858,-10.4398,7.058,3000.9692,1874.4676,-10.9826,5.0743,3002.8521,1873.9134,-8.5583,7.2546,2996.651,1869.4282,-8.2324,6.4277,2979.7728,1869.5184,-10.6732,3.4701,3003.8235,1874.1006,-10.3885,6.7679,3001.7597,1874.6712,-9.0569,7.4937,3010.5847,1875.1319,-9.0291,7.8283,3006.9206,1875.056,-8.8976,7.5963,2959.5255,1854.9537,-12.1521,2.5853
19012.2,2953.5726,1866.0433,-9.8585,7.4943,2998.7349,1875.4385,-11.3077,4.6959,3001.1269,1875.355,-8.6797,7.1771,2995.0077,1870.7074,-8.2227,6.3658,2977.6849,1870.3151,-10.169,4.488,3001.7172,1875.4119,-10.6573,6.3437,2999.9344,1876.15,-9.187,7.3115,3008.7166,1876.6357,-9.5928,7.2879,3005.0931,1876.5344,-9.3465,7.2188,2957.1106,1855.533,-11.9323,3.2675
19012.4,2951.6604,1867.5835,-9.2588,7.901,2996.4461,1876.346,-11.522,4.4525,2999.3802,1876.7842,-8.7814,7.1184,2993.3619,1871.9745,-8.2584,6.3152,2975.7052,1871.3136,-9.6343,5.397,2999.5605,1876.6381,-10.9131,5.9038,2998.0849,1877.5958,-9.3164,7.1502,3006.7475,1878.0471,-10.0354,6.9065,3003.182,1877.9435,-9.7119,6.9024,2954.7526,1856.2607,-11.5969,4.0654
19012.6,2949.8691,1869.2036,-8.6638,8.2889,2994.1261,1877.2195,-11.6197,4.3646,2997.6143,1878.2024,-8.8817,7.0638,2991.7044,1873.2335,-8.3325,6.2974,2973.8312,1872.4739,-9.1334,6.077,2997.3519,1877.7735,-11.1867,5.4386,2996.2078,1879.0101,-9.4711,6.976,3004.7025,1879.3983,-10.3644,6.6693,3001.2083,1879.2954,-9.9716,6.6504,2952.4719,1857.1591,-11.1693,4.9304
19012.8,2948.1949,1870.899,-8.0921,8.6376,2991.7982,1878.0918,-11.6062,4.4351,2995.8276,1879.6098,-8.9968,7.0125,2990.0289,1874.4935,-8.4246,6.327,2972.0518,1873.7444,-8.684,6.535,2995.0858,1878.8135,-11.4807,4.9743,2994.2965,1880.3862,-9.6596,6.7623,3002.6018,1880.7148,-10.6088,6.5338,2999.1934,1880.6037,-10.1418,6.4714,2950.2849,1858.2329,-10.6681,5.7738
19013.0,2946.6322,1872.6587,-7.5451,8.9156,2989.4836,1878.9935,-11.4939,4.637,2994.0156,1881.0074,-9.1354,6.963,2988.3346,1875.7643,-8.5081,6.4008,2970.3576,1875.088,-8.2579,6.8737,2992.7597,1879.7632,-11.7636,4.5713,2992.344,1881.715,-9.8701,6.5247,3000.4589,1882.0118,-10.8018,6.4519,2997.1516,1881.8839,-10.2658,6.364,2948.2047,1859.4687,-10.1031,6.5468
19013.2,2945.1769,1874.4653,-7.0055,9.1045,2987.2006,1879.9466,-11.29,4.9306,2992.1734,1882.395,-9.295,6.9093,2986.6256,1877.0538,-8.5656,6.5067,2968.7487,1876.4938,-7.806,7.205,2990.3804,1880.642,-11.9785,4.302,2990.3484,1882.9961,-10.0668,6.3257,2998.281,1883.2956,-10.9671,6.3934,2995.0871,1883.1493,-10.3879,6.3145,2946.2436,1860.8516,-9.4726,7.264
19013.4,2943.83,1876.3005,-6.4484,9.2113,2984.9675,1880.9657,-10.9901,5.2905,2990.2976,1883.7711,-9.4606,6.851,2984.9083,1878.367,-8.5955,6.6354,2967.2352,1877.97,-7.2754,7.5912,2987.9682,1881.484,-12.0626,4.2278,2988.3173,1884.2452,-10.1996,6.2352,2996.0721,1884.5692,-11.1126,6.3576,2992.9965,1884.4097,-10.5227,6.3165,2944.4156,1862.3742,-8.7681,7.9608
19013.6,2942.5975,1878.1498,-5.8558,9.2629,2982.8046,1882.0628,-10.5829,5.7109,2988.3892,1885.1354,-9.603,6.8058,2983.1874,1879.7079,-8.5987,6.7819,2965.8385,1879.5303,-6.6216,8.0346,2985.5554,1882.3331,-11.9659,4.3842,2986.2686,1885.4902,-10.2257,6.285,2993.836,1885.8386,-11.2307,6.365,2990.878,1885.6759,-10.6413,6.3886,2942.7364,1864.0359,-7.9883,8.6451
19013.8,2941.4877,1880.0056,-5.2256,9.2943,2980.7344,1883.2501,-10.0638,6.1879,2986.4564,1886.4934,-9.686,6.8052,2981.4688,1881.0798,-8.5632,6.9377,2964.5866,1881.1838,-5.8246,8.4994,2983.1819,1883.2377,-11.667,4.7735,2984.227,1886.7592,-10.1312,6.4541,2991.5798,1887.1152,-11.2981,6.4398,2988.7399,1886.9652,-10.6899,6.5643,2941.2203,1865.8323,-7.1466,9.285
19014.0,2940.5072,1881.8675,-4.5678,9.336,2978.7791,1884.5379999999998,-9.4454,6.7016,2984.5147,1887.8575,-9.6775,6.8773,2979.7622,1882.483,-8.4596,7.0977,2963.5087,1882.9301,-4.9021,8.9365,2980.8886,1884.2425,-11.1791,5.3595,2982.2161,1888.0718,-9.9291,6.6943,2989.3168,1888.4145,-11.2795,6.5953,2986.602,1888.3016,-10.6206,6.862,2939.8778,1867.7499,-6.2685,9.8396
19014.2,2939.6605,1883.7401,-3.891,9.4038,2976.9562,1885.9308,-8.759,7.2147,2982.5854,1889.2443,-9.5556,7.0327,2978.085,1883.9188,-8.2451,7.2825,2962.6257,1884.7584,-3.9069,9.3005,2978.7103,1885.3815,-10.5427,6.0721,2980.2553,1889.437,-9.6396,6.9659,2987.068,1889.7533,-11.1362,6.8351,2984.4917,1889.71,-10.4092,7.2649,2938.7129,1869.7681,-5.3816,10.2875
19014.4,2938.9508,1885.629,-3.1896,9.4924,2975.2755,1887.4239,-8.0448,7.6863,2980.6925,1890.6705,-9.306,7.2644,2976.4641,1885.3961,-7.8779,7.5433,2961.9459,1886.6503,-2.9068,9.5601,2976.6715,1886.6714,-9.8111,6.8228,2978.3603,1890.8582,-9.273,7.2501,2984.8623,1891.1485,-10.8385,7.1589,2982.4384,1891.2076,-10.0569,7.7252,2937.7251,1871.8649,-4.5067,10.6268
19014.6,2938.3847,1887.537,-2.4492,9.5818,2973.7383,1889.0053,-7.3395,8.0853,2978.863,1892.1501,-8.9207,7.555,2974.9338,1886.9362,-7.3432,7.9223,2961.463,1888.5824,-1.9694,9.6984,2974.7858,1888.1106,-9.0375,7.5324,2976.5462,1892.337,-8.8274,7.5388,2982.7326,1892.6169,-10.381,7.5597,2980.4689,1892.8001,-9.5818,8.1884,2936.9102,1874.0189,-3.6503,10.8566
19014.8,2937.9712,1889.4617,-1.6664,9.6512,2972.3397,1890.658,-6.67,8.4006,2977.1242,1893.6925,-8.4094,7.8818,2973.5268,1888.565,-6.6824,8.3964,2961.1581,1890.5296,-1.15,9.7151,2973.0565,1889.6843,-8.2713,8.1515,2974.8293,1893.8737,-8.3024,7.8207,2980.7099,1894.1724,-9.7916,8.0148,2978.6056,1894.4829,-9.0082,8.6159,2936.265,1876.2076,-2.8027,10.9765
19015.0,2937.7181,1891.3975,-0.8588,9.6921,2971.0703,1892.3655,-6.058,8.6451,2975.4992,1895.3028,-7.8105,8.2233,2972.2609,1890.2947,-5.9884,8.8672,2961.003,1892.4685,-0.4825,9.6349,2971.4773,1891.3712,-7.5534,8.6618,2973.2252,1895.4653,-7.7132,8.0848,2978.816,1895.8228,-9.1258,8.4817,2976.8656,1896.2465,-8.3619,8.9913,2935.7892,1878.4094,-1.9455,11.0042
19015.2,2937.6277,1893.3386,-0.0526,9.7061,2969.9165,1894.116,-5.525,8.8478,2974.0,1896.9818,-7.1824,8.5632,2971.1315,1892.1119,-5.3524,9.2251,2960.9652,1894.3836,0.0231,9.5044,2970.0351,1893.149,-6.9056,9.063,2971.744,1897.1076,-7.0934,8.3343,2977.0596,1897.5651,-8.4457,8.9071,2975.2609,1898.0795,-7.671,9.3085,2935.4868,1880.6093,-1.0691,10.9798
19015.4,2937.6971,1895.28,0.7305,9.6961,2968.8603,1895.9046,-5.0925,9.0333,2972.6263,1898.7281,-6.5769,8.8891,2970.1199,1893.9848,-4.809,9.4258,2961.0123,1896.2702,0.3754,9.3771,2968.7151,1894.9964,-6.3231,9.3586,2970.3878,1898.799,-6.4821,8.5861,2975.4377,1899.3856,-7.7942,9.2464,2973.7972,1899.9699,-6.9746,9.5571,2935.3615,1882.8014,-0.1896,10.944
19015.6,2937.9199,1897.217,1.4708,9.6625,2967.8795,1897.7294,-4.7666,9.2024,2971.3693,1900.5375,-6.0144,9.1862,2969.2079,1895.8822,-4.3312,9.5058,2961.1153,1898.1344,0.5944,9.301,2967.5059,1896.8925,-5.7821,9.5583,2969.1512,1900.542,-5.9044,8.8511,2973.9419,1901.2637,-7.184,9.4802,2972.4711,1901.9023,-6.3233,9.7212,2935.4109,1884.9869,0.6464,10.9178
19015.8,2938.2854,1899.145,2.1409,9.6097,2966.9536,1899.5856,-4.5249,9.336,2970.2205,1902.4025,-5.484,9.4366,2968.3874,1897.7871,-3.8725,9.5365,2961.25,1899.9907,0.7034,9.3082,2966.4023,1898.8197,-5.2601,9.6853,2968.0261,1902.3395,-5.3601,9.1189,2972.5641,1903.1777,-6.609,9.6181,2971.2679,1903.8584,-5.7643,9.7972,2935.6201,1887.1685,1.3763,10.9072
19016.0,2938.7762,1901.0609,2.7135,9.5483,2966.0695,1901.4637,-4.314,9.4199,2969.1757,1904.3121,-4.9614,9.6311,2967.6589,1899.6968,-3.4107,9.5699,2961.3967,1901.8577,0.7117,9.3938,2965.4018,1900.7666,-4.7501,9.7745,2967.0071,1904.1896,-4.832,9.3665,2971.2983,1905.1109,-6.0613,9.6893,2970.1654,1905.8212,-5.3211,9.8053,2935.9614,1889.3497,1.9464,10.9175
19016.2,2939.3708,1902.9643,3.1817,9.4839,2965.228,1903.3536,-4.0632,9.4621,2968.2359,1906.255,-4.4266,9.7749,2967.0231,1901.6151,-2.9626,9.6192,2961.5347,1903.7482,0.6027,9.4974,2964.5022,1902.7295,-4.2571,9.8572,2966.0933,1906.0861,-4.3027,9.5825,2970.1396,1907.0534,-5.5376,9.7269,2969.1395,1907.7805,-4.984,9.7819,2936.3986,1891.5355,2.329,10.9529
19016.4,2940.0489,1904.8544,3.5652,9.4059,2964.4443,1905.2486,-3.7127,9.4822,2967.405,1908.2221,-3.8684,9.881,2966.4738,1903.5445,-2.5646,9.676,2961.6377,1905.6567,0.3513,9.5294,2963.699,1904.7095,-3.787,9.9433,2965.286,1908.0226,-3.7689,9.7748,2969.0833,1909.0017,-5.0367,9.7586,2968.1717,1909.734,-4.7168,9.7604,2936.893,1893.7309,2.5212,11.0061
19016.6,2940.7969,1906.7266,3.8924,9.2915,2963.743,1907.1464,-3.2438,9.4955,2966.6886,1910.2074,-3.284,9.9643,2965.9973,1905.4855,-2.2438,9.7351,2961.6752,1907.5599,-0.0295,9.442,2962.9874,1906.7068,-3.3446,10.0175,2964.5857,1909.996,-3.242,9.9551,2968.1249,1910.9568,-4.5565,9.8045,2967.2527,1911.6846,-4.4686,9.7604,2937.4071,1895.938,2.529,11.0592
19016.8,2941.6059,1908.5711,4.167,9.1327,2963.1467,1909.0468,-2.6948,9.5142,2966.0914,1912.2078,-2.6834,10.0433,2965.5763,1907.4385,-1.9985,9.8045,2961.6259,1909.4335,-0.4637,9.2764,2962.3611,1908.7165,-2.942,10.0564,2963.9892,1912.0046,-2.7412,10.1187,2967.2607,1912.9235,-4.0951,9.875,2966.3843,1913.6381,-4.1846,9.7944,2937.9046,1898.1546,2.3538,11.0967
19017.0,2942.4637,1910.3797,4.3493,8.9556,2962.6651,1910.9521,-2.1396,9.5556,2965.6152,1914.2247,-2.0891,10.1382,2965.1979,1909.4073,-1.7957,9.8984,2961.4898,1911.2705,-0.8447,9.1263,2961.8106,1910.7294,-2.5973,10.0536,2963.4892,1914.0435,-2.2884,10.2481,2966.4868,1914.9068,-3.651,9.9644,2965.5789,1915.6024,-3.8199,9.8744,2938.3486,1900.3766,1.9962,11.1121
19017.2,2943.3456,1912.1533,4.3616,8.8135,2962.2909,1912.869,-1.6452,9.6373,2965.2558,1916.2631,-1.5279,10.2528,2964.858,1911.3979,-1.5913,10.0178,2961.2881,1913.084,-1.0939,9.0591,2961.3222,1912.7379,-2.3224,10.0297,2963.0739,1916.1039,-1.9069,10.3374,2965.8002,1916.9092,-3.2184,10.0533,2964.8564,1917.5879,-3.3577,10.0056,2938.7031,1902.5994,1.4715,11.1029
19017.4,2944.2083,1913.9051,4.1168,8.7587,2962.007,1914.807,-1.2431,9.7597,2965.004,1918.3258,-1.0195,10.3627,2964.5614,1913.4144,-1.3563,10.1384,2961.0522,1914.8942,-1.1929,9.0778,2960.8817,1914.7413,-2.1143,10.0188,2962.7265,1918.1784,-1.6171,10.4038,2965.1995,1918.9281,-2.785,10.1202,2964.2358,1919.6046,-2.8248,10.1702,2938.9372,1904.8178,0.8227,11.0684
19017.6,2944.9923,1915.6568,3.5523,8.8125,2961.7936,1916.7729,-0.9374,9.8999,2964.848,1920.4082,-0.5776,10.43,2964.3155,1915.4533,-1.0918,10.2222,2960.8109,1916.7151,-1.1703,9.141,2960.4765,1916.7455,-1.9634,10.04,2962.427,1920.2654,-1.4269,10.472,2964.6863,1920.9573,-2.3389,10.156,2963.7264,1921.6559,-2.2807,10.3249,2939.0322,1907.0268,0.12,11.0144
19017.8,2945.6293,1917.4301,2.6527,8.9511,2961.632,1918.767,-0.7235,10.0265,2964.773,1922.4978,-0.2209,10.4333,2964.1247,1917.5033,-0.8232,10.2484,2960.5841,1918.5506,-1.0722,9.205,2960.0963,1918.7573,-1.8639,10.0832,2962.1557,1922.3673,-1.3249,10.5525,2964.2639,1922.9905,-1.8777,10.1631,2963.3235,1923.7346,-1.7848,10.4234,2938.9852,1909.2236,-0.556,10.9573
19018.0,2946.0534,1919.2372,1.4602,9.1108,2961.5042,1920.7835,-0.5914,10.1197,2964.7596,1924.5815,0.0238,10.3806,2963.9862,1919.5526,-0.5803,10.235,2960.3821,1920.3971,-0.9381,9.247,2959.731,1920.7787,-1.8037,10.1208,2961.8971,1924.4864,-1.2863,10.6362,2963.9352,1925.0226,-1.4079,10.1436,2963.0125,1925.8253,-1.367,10.4451,2938.8098,1911.4097,-1.1358,10.9144
19018.2,2946.2133,1921.0744,0.0696,9.2152,2961.3954,1922.8149,-0.5222,10.1829,2964.7825,1926.6501,0.135,10.2951,2963.8925,1921.5973,-0.3799,10.2232,2960.2088,1922.2494,-0.795,9.2635,2959.3748,1922.8056,-1.7494,10.1295,2961.6412,1926.6217,-1.287,10.702,2963.7007,1927.048,-0.9353,10.0894,2962.7767,1927.9126,-1.0233,10.4049,2938.5309,1913.5893,-1.5781,10.887
19018.4,2946.0813,1922.9233,-1.384,9.2166,2961.2954,1924.8566,-0.4942,10.2335,2964.8136,1928.6995,0.1117,10.1944,2963.8343,1923.6419,-0.2234,10.235,2960.064,1924.1025,-0.6595,9.262,2959.0312,1924.8305,-1.6468,10.1013,2961.3822,1928.7672,-1.3123,10.7243,2963.561,1929.0583,-0.46,9.9859,2962.6032,1929.9873,-0.7316,10.338,2938.1785,1915.7645,-1.8747,10.8586
19018.6,2945.6597,1924.761,-2.7515,9.1288,2961.1978,1926.9083,-0.4956,10.283,2964.8272,1930.7278,-0.025,10.0856,2963.8032,1925.6913,-0.102,10.2484,2959.945,1925.9541,-0.544,9.2505,2958.7161,1926.8461,-1.4419,10.0436,2961.1163,1930.9114,-1.3538,10.6838,2963.5167,1931.0423,0.0097,9.8303,2962.4841,1932.0478,-0.469,10.2744,2937.781,1917.9327,-2.044,10.8119
19018.8,2944.9807,1926.5748,-3.905,9.0215,2961.0972,1928.9698,-0.5234,10.3222,2964.8036,1932.7338,-0.2482,9.9752,2963.7935,1927.7413,-0.0017,10.2217,2959.8464,1927.8027,-0.4615,9.2292,2958.4545,1928.8479,-1.1126,9.9763,2960.8407,1933.0407,-1.3989,10.5825,2963.5649,1932.9905,0.4403,9.6484,2962.4156,1934.097,-0.2225,10.2247,2937.3609,1920.0893,-2.1147,10.7435
19019.0,2944.0977,1928.3696,-4.7703,8.976,2960.9884,1931.0371,-0.5756,10.3249,2964.7279,1934.7179,-0.5397,9.875,2963.8025,1929.7799,0.0917,10.1354,2959.7604,1929.6458,-0.4208,9.1905,2958.2711,1930.8366,-0.6915,9.9305,2960.5567,1935.1444,-1.4238,10.4475,2963.6929,1934.9017,0.7681,9.4922,2962.3951,1936.1377,-0.0065,10.1814,2936.9351,1922.2301,-2.1117,10.6647
19019.2,2943.0726,1930.1652,-5.3398,9.0355,2960.8669,1933.0998,-0.6538,10.2714,2964.5877,1936.6838,-0.8883,9.7942,2963.8301,1931.7954,0.1822,10.0064,2959.6781,1931.4789,-0.4195,9.1271,2958.1779,1932.8201,-0.2643,9.9373,2960.2712,1937.2197,-1.4011,10.3088,2963.8722,1936.7873,0.913,9.4131,2962.413,1938.1696,0.1137,10.1262,2936.5162,1924.3551,-2.0499,10.5912
19019.4,2941.9618,1931.9838,-5.6575,9.184,2960.7269,1935.1457,-0.7721,10.1677,2964.3726,1938.6356,-1.2787,9.729,2963.8754,1933.7825,0.2529,9.8655,2959.5926,1933.2967,-0.4471,9.0427,2958.1653,1934.8116,0.0654,10.0056,2959.9962,1939.268,-1.3147,10.1709,2964.0581,1938.667,0.8046,9.4273,2962.4406,1940.1882,0.0291,10.038,2936.1152,1926.4666,-1.9396,10.5258
19019.6,2940.8095,1933.8388,-5.7916,9.3703,2960.5581,1937.1669,-0.9641,10.0443,2964.0762,1940.5754,-1.6905,9.6631,2963.9313,1935.7416,0.2588,9.7268,2959.4993,1935.096,-0.5008,8.9547,2958.2041,1936.8224,0.2259,10.1078,2959.7453,1941.2881,-1.1786,10.0133,2964.194,1940.5583,0.408,9.5039,2962.4246,1942.1848,-0.355,9.9052,2935.7404,1928.5655,-1.8014,10.447
19019.8,2939.6452,1935.7319,-5.8066,9.5477,2960.3412,1939.1634,-1.2817,9.9406,2963.6964,1942.5008,-2.1079,9.5804,2963.9789,1937.6732,0.1344,9.5818,2959.3923,1936.8785,-0.607,8.8824,2958.2557,1938.8547,0.2037,10.1922,2959.5248,1943.2733,-1.0479,9.8225,2964.2212,1942.4685,-0.2585,9.5868,2962.2986,1944.1502,-1.043,9.7366,2935.3946,1930.6454,-1.676,10.3144
19020.0,2938.4869,1937.6579,-5.7555,9.6943,2960.0454,1941.1431,-1.7764,9.8835,2963.2331,1944.4075,-2.5339,9.4746,2963.985,1939.5743,-0.1906,9.4153,2959.2565,1938.649,-0.8302,8.8341,2958.2855,1940.8992,0.0154,10.2184,2959.3262,1945.2171,-1.014,9.6157,2964.0906,1944.393,-1.1219,9.6282,2962.0074,1946.0794,-1.9331,9.5602,2935.07,1932.6912,-1.6213,10.104
19020.2,2937.343,1939.6097,-5.6834,9.8051,2959.6306,1943.1168,-2.4614,9.8719,2962.6829,1946.2907,-2.9931,9.3451,2963.9026,1941.4393,-0.7713,9.2209,2959.0602,1940.4122,-1.2447,8.8018,2958.2619,1942.942,-0.3436,10.1879,2959.1192,1947.1196,-1.1825,9.4247,2963.7725,1946.3198,-2.0793,9.6025,2961.5254,1947.9743,-2.8854,9.4019,2934.7461,1934.687,-1.6951,9.8425
19020.4,2936.2136,1941.58,-5.6259,9.8757,2959.0608,1945.0919,-3.2824,9.8725,2962.0358,1948.1456,-3.5215,9.1899,2963.6765,1943.2627,-1.6266,9.0012,2958.7586,1942.1697,-1.8783,8.7662,2958.1481,1944.9744,-0.9126,10.1325,2958.8532,1948.9869,-1.6337,9.2553,2963.2589,1948.234,-3.0391,9.5008,2960.8532,1949.8402,-3.8055,9.2614,2934.392,1936.6282,-1.9313,9.5915
19020.6,2935.0926,1943.5599,-5.5991,9.8992,2958.3177,1947.0658,-4.1381,9.8322,2961.2742,1949.9666,-4.1476,9.0076,2963.252,1945.0398,-2.7263,8.7575,2958.3089,1943.9187,-2.6775,8.7015,2957.8968,1946.995,-1.7268,10.0688,2958.4657,1950.8217,-2.3866,9.0759,2962.5569,1950.1201,-3.9542,9.3233,2960.0032,1951.6789,-4.6674,9.1083,2933.9735,1938.5236,-2.3218,9.3958
19020.8,2933.9739,1945.5396,-5.5847,9.8774,2957.4055,1949.0248,-4.9508,9.7044,2960.3768,1951.7486,-4.8736,8.8057,2962.586,1946.7657,-3.9906,8.4832,2957.6876,1945.6503,-3.5348,8.5802,2957.4574,1949.0019,-2.7619,9.9656,2957.8985,1952.6173,-3.3825,8.8541,2961.6772,1951.9633,-4.8236,9.079,2958.9863,1953.4835,-5.4849,8.9015,2933.4633,1940.3865,-2.8161,9.2554
19021.0,2932.8587,1947.5109,-5.5372,9.8246,2956.3374,1950.9476,-5.7167,9.471,2959.3248,1953.4889,-5.6696,8.6013,2961.6558,1948.4331,-5.3096,8.1666,2956.895,1947.3508,-4.3675,8.3779,2956.7921,1950.9813,-3.9265,9.7601,2957.1127,1954.3633,-4.503,8.598,2960.6274,1953.7517,-5.6649,8.7885,2957.8092,1955.2395,-6.2812,8.6122,2932.8471,1942.2257,-3.3485,9.1506
